0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,7.55185761954126e-20,-1.59402444312286e-15,0,-0.335457737712157,1.99715917470337,0,-2.59279272635383,0.254313945557953,0,-1.96142219285658,-0.92356252213552,0,-1.48163657587414,-1.41424465439036,0,-0.674203841370054,-1.45557014095976,0,-0.0570741898073027,-1.4879256227977,0,0.572481630197562,-1.1772553288692,0,1.09374448111885,-0.887720484911399,0,1.49369812923224,-0.335650729632113,0
101,-0.335457737712157,1.99715917470337,0,-2.59279272635383,0.254313945557953,0,-1.96142219285658,-0.92356252213552,0,-1.48163657587414,-1.41424465439036,0,-0.674203841370054,-1.45557014095976,0,-0.0570741898073027,-1.4879256227977,0,0.572481630197562,-1.1772553288692,0,1.09374448111885,-0.887720484911399,0,1.49369812923224,-0.335650729632113,0,1.79969817772759,0.203951923492405,0
102,-2.59279272635383,0.254313945557953,0,-1.96142219285658,-0.92356252213552,0,-1.48163657587414,-1.41424465439036,0,-0.674203841370054,-1.45557014095976,0,-0.0570741898073027,-1.4879256227977,0,0.572481630197562,-1.1772553288692,0,1.09374448111885,-0.887720484911399,0,1.49369812923224,-0.335650729632113,0,1.79969817772759,0.203951923492405,0,1.87964228659721,0.913051060402598,0
103,-1.96142219285658,-0.92356252213552,0,-1.48163657587414,-1.41424465439036,0,-0.674203841370054,-1.45557014095976,0,-0.0570741898073027,-1.4879256227977,0,0.572481630197562,-1.1772553288692,0,1.09374448111885,-0.887720484911399,0,1.49369812923224,-0.335650729632113,0,1.79969817772759,0.203951923492405,0,1.87964228659721,0.913051060402598,0,1.80201156714666,1.59589750745529,0
104,-1.48163657587414,-1.41424465439036,0,-0.674203841370054,-1.45557014095976,0,-0.0570741898073027,-1.4879256227977,0,0.572481630197562,-1.1772553288692,0,1.09374448111885,-0.887720484911399,0,1.49369812923224,-0.335650729632113,0,1.79969817772759,0.203951923492405,0,1.87964228659721,0.913051060402598,0,1.80201156714666,1.59589750745529,0,1.33493325710557,2.17581546958881,0
105,-0.674203841370054,-1.45557014095976,0,-0.0570741898073027,-1.4879256227977,0,0.572481630197562,-1.1772553288692,0,1.09374448111885,-0.887720484911399,0,1.49369812923224,-0.335650729632113,0,1.79969817772759,0.203951923492405,0,1.87964228659721,0.913051060402598,0,1.80201156714666,1.59589750745529,0,1.33493325710557,2.17581546958881,0,0.649047493429646,2.33479455934221,0
106,-0.0570741898073027,-1.4879256227977,0,0.572481630197562,-1.1772553288692,0,1.09374448111885,-0.887720484911399,0,1.49369812923224,-0.335650729632113,0,1.79969817772759,0.203951923492405,0,1.87964228659721,0.913051060402598,0,1.80201156714666,1.59589750745529,0,1.33493325710557,2.17581546958881,0,0.649047493429646,2.33479455934221,0,-0.0352918826870066,2.10227365694414,0
107,0.572481630197562,-1.1772553288692,0,1.09374448111885,-0.887720484911399,0,1.49369812923224,-0.335650729632113,0,1.79969817772759,0.203951923492405,0,1.87964228659721,0.913051060402598,0,1.80201156714666,1.59589750745529,0,1.33493325710557,2.17581546958881,0,0.649047493429646,2.33479455934221,0,-0.0352918826870066,2.10227365694414,0,-0.564639441866144,1.70328339710449,0
108,1.09374448111885,-0.887720484911399,0,1.49369812923224,-0.335650729632113,0,1.79969817772759,0.203951923492405,0,1.87964228659721,0.913051060402598,0,1.80201156714666,1.59589750745529,0,1.33493325710557,2.17581546958881,0,0.649047493429646,2.33479455934221,0,-0.0352918826870066,2.10227365694414,0,-0.564639441866144,1.70328339710449,0,-0.941986938067562,1.19752945634965,0
