0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-1.403978285897684170e-17,-1.393538604822774918e-17,1.402961154130789694e-02,1.402961154130789867e-02,-2.485339526157753457e-22,-4.927177781020181260e-19
-1.408700494578626894e-17,-1.344664803766201788e-17,1.402961154130790214e-02,1.402961154130790561e-02,-8.044704658693005010e-22,4.932026112226723376e-19
-1.492641459651528058e-17,-1.369313462531301928e-17,1.402961154130789347e-02,1.402961154130789347e-02,-1.810418512506657124e-21,-8.695064589320734332e-19
-1.273259926312664270e-17,-1.240395047959197417e-17,1.402961154130790214e-02,1.402961154130790214e-02,7.190885538932142187e-21,2.475784342313113298e-19
-1.579547040039819272e-17,-1.566672139241553907e-17,1.402961154130789694e-02,1.402961154130789520e-02,5.032057595032467038e-21,-1.355441584802854196e-18
-1.622237500581436009e-17,-1.216339312257175287e-17,1.402961154130789347e-02,1.402961154130789520e-02,-5.575857849186956275e-20,8.520000451764254640e-21
-1.477225460011499791e-17,-1.519238294195313088e-17,1.402961154130789520e-02,1.402961154130789347e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.671026598343283709e-17,-1.265806036376826427e-17,1.402961154130789000e-02,1.402961154130789000e-02,2.872147118661194115e-20,2.514964736649396689e-19
-1.287490079826536515e-17,-9.202165938970718884e-18,1.402961154130789694e-02,1.402961154130789867e-02,1.999494501928455568e-20,9.949504690433275686e-19
-1.371515748194163109e-17,-1.466383438286644747e-17,1.402961154130789520e-02,1.402961154130789520e-02,0.000000000000000000e+00,0.000000000000000000e+00
-8.917562868693273970e-18,-8.538092108323347418e-18,1.402961154130790040e-02,1.402961154130790214e-02,-2.443294506614011060e-20,1.396394679579742077e-18
-1.279358563532895232e-17,-1.498909503461209880e-17,1.402961154130789520e-02,1.402961154130789520e-02,2.909555441103911260e-20,0.000000000000000000e+00
-6.857578740970815545e-18,-5.231275482242558894e-18,1.402961154130789173e-02,1.402961154130789000e-02,-3.416827760167519535e-20,-5.207565622384889271e-19
-1.848564704087785060e-17,-1.539567084929416296e-17,1.402961154130789694e-02,1.402961154130789520e-02,-3.965126542124722282e-20,-3.419341159150920869e-19
-8.998878031629686802e-18,-7.914675859144182368e-18,1.402961154130789520e-02,1.402961154130789520e-02,1.004117421062768136e-19,5.304979037414115363e-19
-1.002887009549091601e-17,-1.029992063861229212e-17,1.402961154130789867e-02,1.402961154130789867e-02,0.000000000000000000e+00,-5.673348973338404070e-19
-9.053088140253962024e-18,-1.067939139898221867e-17,1.402961154130789694e-02,1.402961154130789867e-02,0.000000000000000000e+00,-1.409213576631552957e-18
-9.812029660993815128e-18,-1.095044194210359478e-17,1.402961154130790214e-02,1.402961154130790214e-02,0.000000000000000000e+00,-1.080301437866945809e-18
-1.138412281109779656e-17,-1.268516541808040188e-17,1.402961154130789867e-02,1.402961154130789867e-02,-3.936346168151298297e-19,2.775288647317136688e-19
-1.181780368009199833e-17,-8.998878031629686802e-18,1.402961154130789520e-02,1.402961154130789694e-02,0.000000000000000000e+00,-2.219769881889771322e-19
-1.691355389077386917e-17,-1.474514954580286030e-17,1.402961154130789694e-02,1.402961154130789867e-02,-8.942767030473124071e-20,-3.428659518961399426e-19
-6.613633252161577047e-18,-8.131516293641283255e-18,1.402961154130789867e-02,1.402961154130789867e-02,0.000000000000000000e+00,8.095863771356150064e-19
-1.572093150103981429e-17,-1.734723475976807094e-17,1.402961154130790214e-02,1.402961154130790040e-02,0.000000000000000000e+00,-1.172415195283050390e-18
-1.463672932855430986e-17,-1.615461237003401607e-17,1.402961154130789867e-02,1.402961154130789694e-02,0.000000000000000000e+00,-1.092340653333453636e-19
-7.914675859144182368e-18,-7.806255641895631925e-18,1.402961154130790561e-02,1.402961154130790387e-02,0.000000000000000000e+00,3.021335209915623329e-19
-1.170938346284344789e-17,-1.322726650432315409e-17,1.402961154130789867e-02,1.402961154130789867e-02,0.000000000000000000e+00,-5.113223341812920452e-19
-8.239936510889833698e-18,-1.127570259384924611e-17,1.402961154130790214e-02,1.402961154130790040e-02,7.201445551009358902e-19,-9.393448960182250036e-19
-1.127570259384924611e-17,-1.105886215935214523e-17,1.402961154130790214e-02,1.402961154130790040e-02,-1.025432600943201949e-18,-3.176301637344002785e-19
-1.322726650432315409e-17,-1.149254302834634700e-17,1.402961154130789347e-02,1.402961154130789173e-02,1.692378133907954068e-19,2.284533637022814228e-19
-7.589415207398531038e-18,-8.023096076392732812e-18,1.402961154130789867e-02,1.402961154130790040e-02,0.000000000000000000e+00,-6.606062370349874423e-19
-1.322726650432315409e-17,-1.301042606982605321e-17,1.402961154130789867e-02,1.402961154130789867e-02,0.000000000000000000e+00,-3.352117076275928554e-19
-1.170938346284344789e-17,-1.149254302834634700e-17,1.402961154130789520e-02,1.402961154130789520e-02,-8.673617379884035472e-19,0.000000000000000000e+00
-1.539567084929416296e-17,-1.539567084929416296e-17,1.402961154130789520e-02,1.402961154130789520e-02,4.640918007704627821e-19,-3.480344101691128369e-19
-1.734723475976807094e-17,-1.561251128379126385e-17,1.402961154130789520e-02,1.402961154130789520e-02,0.000000000000000000e+00,3.593458560815330809e-19
-4.553649124439118623e-18,-8.456776945386934585e-18,1.402961154130790561e-02,1.402961154130790214e-02,6.256096295821542154e-19,-1.453276934535850327e-19
-1.517883041479706208e-17,-1.301042606982605321e-17,1.402961154130789173e-02,1.402961154130789520e-02,-1.088649569359433788e-18,3.749428184062775945e-19
-1.322726650432315409e-17,-1.170938346284344789e-17,1.402961154130789694e-02,1.402961154130789694e-02,-2.674730222328395207e-19,0.000000000000000000e+00
-1.691355389077386917e-17,-1.734723475976807094e-17,1.402961154130790214e-02,1.402961154130790040e-02,2.805048963642870420e-19,2.725413870882632586e-19
-1.908195823574487804e-17,-2.168404344971008868e-17,1.402961154130789867e-02,1.402961154130790040e-02,0.000000000000000000e+00,0.000000000000000000e+00
-4.336808689942017736e-18,-8.239936510889833698e-18,1.402961154130789867e-02,1.402961154130789867e-02,-6.564732808961810812e-19,-1.205955172795520247e-18
-8.673617379884035472e-18,-1.170938346284344789e-17,1.402961154130789867e-02,1.402961154130789867e-02,1.050421400666406122e-18,-1.648531802601228631e-18
-6.938893903907228378e-18,-5.204170427930421283e-18,1.402961154130789867e-02,1.402961154130789867e-02,-3.330763456764409189e-19,1.175197627294747761e-18
-1.561251128379126385e-17,-1.474514954580286030e-17,1.402961154130790040e-02,1.402961154130790040e-02,6.923490373674863769e-19,-1.279680034903627184e-18
-1.387778780781445676e-17,-6.505213034913026604e-18,1.402961154130788826e-02,1.402961154130789173e-02,-7.183835767844546486e-19,4.463749297835380727e-19
-1.517883041479706208e-17,-1.344410693882025498e-17,1.402961154130789520e-02,1.402961154130789347e-02,7.441937818271423272e-19,4.366400316901336436e-19
-1.517883041479706208e-17,-1.344410693882025498e-17,1.402961154130789867e-02,1.402961154130790387e-02,3.848590726698196971e-19,1.317873776390402926e-18
-1.257674520083185143e-17,-8.673617379884035472e-18,1.402961154130789520e-02,1.402961154130789520e-02,-1.683439632032240013e-18,0.000000000000000000e+00
-1.127570259384924611e-17,-1.127570259384924611e-17,1.402961154130789520e-02,1.402961154130789520e-02,0.000000000000000000e+00,-9.435288416397902932e-19
0.000000000000000000e+00,-1.734723475976807094e-18,1.402961154130789867e-02,1.402961154130789867e-02,0.000000000000000000e+00,-9.600393115885462055e-19
-1.040834085586084257e-17,-1.127570259384924611e-17,1.402961154130789867e-02,1.402961154130789347e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.301042606982605321e-17,-8.673617379884035472e-18,1.402961154130789867e-02,1.402961154130789867e-02,0.000000000000000000e+00,5.022840885363414620e-19
-1.994931997373328159e-17,-2.125036258071588691e-17,1.402961154130790214e-02,1.402961154130790040e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.257674520083185143e-17,-1.214306433183764966e-17,1.402961154130789173e-02,1.402961154130789347e-02,0.000000000000000000e+00,1.609023742046811848e-18
-5.637851296924623057e-18,-9.107298248878237246e-18,1.402961154130790561e-02,1.402961154130789867e-02,0.000000000000000000e+00,6.177589262753305502e-19
-9.540979117872439019e-18,-1.127570259384924611e-17,1.402961154130789867e-02,1.402961154130789694e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.344410693882025498e-17,-1.084202172485504434e-17,1.402961154130789520e-02,1.402961154130789867e-02,0.000000000000000000e+00,-7.277516559054336542e-19
-1.301042606982605321e-17,-1.084202172485504434e-17,1.402961154130789694e-02,1.402961154130789867e-02,0.000000000000000000e+00,1.779647269337741219e-18
-1.647987302177966740e-17,-1.778091562876227272e-17,1.402961154130789867e-02,1.402961154130789694e-02,0.000000000000000000e+00,-5.133591735801254202e-19
-1.561251128379126385e-17,-1.431146867680865853e-17,1.402961154130789867e-02,1.402961154130789867e-02,0.000000000000000000e+00,7.636034061715084822e-19
-6.505213034913026604e-18,-1.084202172485504434e-17,1.402961154130789867e-02,1.402961154130789347e-02,0.000000000000000000e+00,-5.064918730250879567e-19
-1.517883041479706208e-17,-1.127570259384924611e-17,1.402961154130789000e-02,1.402961154130789520e-02,0.000000000000000000e+00,2.795176431286606229e-18
-1.864827736675067626e-17,-1.344410693882025498e-17,1.402961154130789520e-02,1.402961154130789694e-02,0.000000000000000000e+00,1.257496889161001226e-18
-1.084202172485504434e-17,-9.540979117872439019e-18,1.402961154130789867e-02,1.402961154130789520e-02,0.000000000000000000e+00,1.211425631324734265e-18
-1.301042606982605321e-17,-1.257674520083185143e-17,1.402961154130789520e-02,1.402961154130789173e-02,0.000000000000000000e+00,-1.995078745922931737e-18
-5.204170427930421283e-18,-5.204170427930421283e-18,1.402961154130789694e-02,1.402961154130789694e-02,0.000000000000000000e+00,8.673617379884035472e-19
-1.474514954580286030e-17,-1.214306433183764966e-17,1.402961154130789347e-02,1.402961154130789347e-02,0.000000000000000000e+00,-3.408340249719535194e-19
-1.301042606982605321e-17,-1.257674520083185143e-17,1.402961154130790040e-02,1.402961154130790040e-02,0.000000000000000000e+00,-6.104885786597540570e-19
-1.127570259384924611e-17,-1.604619215278546562e-17,1.402961154130790734e-02,1.402961154130790214e-02,8.673617379884035472e-19,0.000000000000000000e+00
-1.214306433183764966e-17,-9.540979117872439019e-18,1.402961154130789347e-02,1.402961154130789173e-02,4.021705328260564157e-19,0.000000000000000000e+00
-1.994931997373328159e-17,-2.341876692568689577e-17,1.402961154130790214e-02,1.402961154130789867e-02,-4.746979214712874495e-20,0.000000000000000000e+00
-2.602085213965210642e-18,-5.637851296924623057e-18,1.402961154130789867e-02,1.402961154130789867e-02,8.518108577992424791e-19,0.000000000000000000e+00
-1.127570259384924611e-17,-1.301042606982605321e-17,1.402961154130789000e-02,1.402961154130789000e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.301042606982605321e-17,-1.604619215278546562e-17,1.402961154130790561e-02,1.402961154130790214e-02,8.198919458412747661e-19,0.000000000000000000e+00
-9.974659986866640793e-18,-1.084202172485504434e-17,1.402961154130790561e-02,1.402961154130790561e-02,-4.496403249731861597e-19,0.000000000000000000e+00
-1.517883041479706208e-17,-1.214306433183764966e-17,1.402961154130789347e-02,1.402961154130789173e-02,-1.766642387934773748e-18,0.000000000000000000e+00
-1.301042606982605321e-17,-1.040834085586084257e-17,1.402961154130789520e-02,1.402961154130789867e-02,4.340894447840252842e-19,0.000000000000000000e+00
-9.540979117872439019e-18,-1.040834085586084257e-17,1.402961154130789867e-02,1.402961154130789867e-02,2.216282712907960389e-18,0.000000000000000000e+00
-2.298508605669269400e-17,-1.951563910473907981e-17,1.402961154130789173e-02,1.402961154130789173e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.387778780781445676e-17,-1.301042606982605321e-17,1.402961154130789694e-02,1.402961154130789520e-02,8.673617379884035472e-19,0.000000000000000000e+00
-1.778091562876227272e-17,-1.908195823574487804e-17,1.402961154130790561e-02,1.402961154130790561e-02,-4.746979214712910606e-20,0.000000000000000000e+00
-5.637851296924623057e-18,-6.071532165918824830e-18,1.402961154130790040e-02,1.402961154130790561e-02,4.746979214712899171e-20,0.000000000000000000e+00
-4.336808689942017736e-18,-2.602085213965210642e-18,1.402961154130789520e-02,1.402961154130789867e-02,4.496403249731857745e-19,0.000000000000000000e+00
-1.301042606982605321e-17,-1.691355389077386917e-17,1.402961154130790561e-02,1.402961154130790214e-02,4.021705328260572342e-19,0.000000000000000000e+00
-1.561251128379126385e-17,-1.647987302177966740e-17,1.402961154130790214e-02,1.402961154130790040e-02,-1.269532270814460637e-18,0.000000000000000000e+00
-1.431146867680865853e-17,-1.214306433183764966e-17,1.402961154130789520e-02,1.402961154130789867e-02,8.673617379884035472e-19,0.000000000000000000e+00
-2.602085213965210642e-18,-4.770489558936219510e-18,1.402961154130789867e-02,1.402961154130789867e-02,-8.198919458412742847e-19,0.000000000000000000e+00
-1.301042606982605321e-17,-1.474514954580286030e-17,1.402961154130790040e-02,1.402961154130790214e-02,-4.177214130152177727e-19,0.000000000000000000e+00
-2.125036258071588691e-17,-1.734723475976807094e-17,1.402961154130789173e-02,1.402961154130789867e-02,-8.673617379884035472e-19,0.000000000000000000e+00
-1.344410693882025498e-17,-1.604619215278546562e-17,1.402961154130790040e-02,1.402961154130789520e-02,-1.317002062961589033e-18,0.000000000000000000e+00
-1.691355389077386917e-17,-1.257674520083185143e-17,1.402961154130788826e-02,1.402961154130788826e-02,-1.269532270814460252e-18,0.000000000000000000e+00
-1.604619215278546562e-17,-1.431146867680865853e-17,1.402961154130789520e-02,1.402961154130789347e-02,-1.269532270814460252e-18,0.000000000000000000e+00
-1.474514954580286030e-17,-1.257674520083185143e-17,1.402961154130790040e-02,1.402961154130790214e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.561251128379126385e-17,-1.561251128379126385e-17,1.402961154130790387e-02,1.402961154130790387e-02,-4.746979214712907597e-20,0.000000000000000000e+00
-1.647987302177966740e-17,-1.214306433183764966e-17,1.402961154130789520e-02,1.402961154130789520e-02,4.177214130152172912e-19,0.000000000000000000e+00
-1.647987302177966740e-17,-1.517883041479706208e-17,1.402961154130789520e-02,1.402961154130789867e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.431146867680865853e-17,-8.673617379884035472e-18,1.402961154130788479e-02,1.402961154130788479e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.647987302177966740e-17,-1.647987302177966740e-17,1.402961154130789867e-02,1.402961154130789520e-02,1.555088018916058663e-20,0.000000000000000000e+00
-1.908195823574487804e-17,-1.344410693882025498e-17,1.402961154130789520e-02,1.402961154130789867e-02,-8.992806499463719342e-19,0.000000000000000000e+00
-9.107298248878237246e-18,-5.204170427930421283e-18,1.402961154130789347e-02,1.402961154130790040e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.084202172485504434e-17,-1.474514954580286030e-17,1.402961154130791081e-02,1.402961154130791255e-02,-4.651912051623462649e-19,0.000000000000000000e+00
-1.604619215278546562e-17,-1.474514954580286030e-17,1.402961154130789694e-02,1.402961154130789867e-02,4.651912051623466500e-19,0.000000000000000000e+00
-1.474514954580286030e-17,-1.214306433183764966e-17,1.402961154130790040e-02,1.402961154130790214e-02,4.746979214712899773e-20,0.000000000000000000e+00
-1.387778780781445676e-17,-1.647987302177966740e-17,1.402961154130790387e-02,1.402961154130790214e-02,-1.301451182772429602e-18,0.000000000000000000e+00
-1.474514954580286030e-17,-1.517883041479706208e-17,1.402961154130789867e-02,1.402961154130789867e-02,4.746979214712861254e-20,0.000000000000000000e+00
-1.387778780781445676e-17,-1.561251128379126385e-17,1.402961154130790214e-02,1.402961154130789867e-02,1.301451182772429217e-18,0.000000000000000000e+00
-1.431146867680865853e-17,-1.604619215278546562e-17,1.402961154130790734e-02,1.402961154130790734e-02,-4.496403249731859671e-19,0.000000000000000000e+00
-1.691355389077386917e-17,-1.517883041479706208e-17,1.402961154130789173e-02,1.402961154130788826e-02,-4.021705328260565120e-19,0.000000000000000000e+00
-1.301042606982605321e-17,-1.344410693882025498e-17,1.402961154130789867e-02,1.402961154130789867e-02,8.673617379884035472e-19,0.000000000000000000e+00
-1.170938346284344789e-17,-1.431146867680865853e-17,1.402961154130790561e-02,1.402961154130790908e-02,-4.746979214712924449e-20,0.000000000000000000e+00
-8.239936510889833698e-18,-8.673617379884035472e-18,1.402961154130789520e-02,1.402961154130789173e-02,-4.177214130152183505e-19,0.000000000000000000e+00
-2.602085213965210642e-18,-1.301042606982605321e-18,1.402961154130789347e-02,1.402961154130789173e-02,4.021705328260567046e-19,0.000000000000000000e+00
6.505213034913026604e-18,6.071532165918824830e-18,1.402961154130790908e-02,1.402961154130790908e-02,-2.216282712907963086e-18,0.000000000000000000e+00
-9.107298248878237246e-18,-9.974659986866640793e-18,1.402961154130789347e-02,1.402961154130789347e-02,8.673617379884035472e-19,0.000000000000000000e+00
-1.431146867680865853e-17,-1.170938346284344789e-17,1.402961154130788653e-02,1.402961154130788479e-02,8.673617379884035472e-19,0.000000000000000000e+00
-5.637851296924623057e-18,-5.204170427930421283e-18,1.402961154130789520e-02,1.402961154130789867e-02,0.000000000000000000e+00,0.000000000000000000e+00
-3.035766082959412415e-17,-3.252606517456513302e-17,1.402961154130789520e-02,1.402961154130789520e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.344410693882025498e-17,-1.127570259384924611e-17,1.402961154130788826e-02,1.402961154130788653e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.691355389077386917e-17,-1.951563910473907981e-17,1.402961154130789867e-02,1.402961154130789694e-02,-4.021705328260568972e-19,0.000000000000000000e+00
-5.204170427930421283e-18,-5.204170427930421283e-18,1.402961154130789000e-02,1.402961154130788479e-02,4.971101171203138815e-19,0.000000000000000000e+00
-1.040834085586084257e-17,-1.344410693882025498e-17,1.402961154130790908e-02,1.402961154130790908e-02,-4.496403249731863523e-19,0.000000000000000000e+00
-4.336808689942017736e-18,-4.336808689942017736e-18,1.402961154130790214e-02,1.402961154130790214e-02,4.746979214712930468e-20,0.000000000000000000e+00
-1.084202172485504434e-17,-1.214306433183764966e-17,1.402961154130789867e-02,1.402961154130790214e-02,1.317002062961588455e-18,0.000000000000000000e+00
-5.204170427930421283e-18,-4.770489558936219510e-18,1.402961154130790214e-02,1.402961154130790908e-02,4.021705328260571861e-19,0.000000000000000000e+00
-2.081668171172168513e-17,-1.951563910473907981e-17,1.402961154130790040e-02,1.402961154130790214e-02,-8.992806499463719342e-19,0.000000000000000000e+00
-1.474514954580286030e-17,-1.387778780781445676e-17,1.402961154130790214e-02,1.402961154130790214e-02,-4.021705328260571379e-19,0.000000000000000000e+00
-1.127570259384924611e-17,-1.474514954580286030e-17,1.402961154130790908e-02,1.402961154130790561e-02,4.496403249731862560e-19,0.000000000000000000e+00
-8.239936510889833698e-18,-6.505213034913026604e-18,1.402961154130789694e-02,1.402961154130789867e-02,-4.651912051623466500e-19,0.000000000000000000e+00
-9.540979117872439019e-18,-5.204170427930421283e-18,1.402961154130789000e-02,1.402961154130789520e-02,-8.673617379884035472e-19,0.000000000000000000e+00
-5.204170427930421283e-18,-1.084202172485504434e-17,1.402961154130790561e-02,1.402961154130790214e-02,1.317002062961589225e-18,0.000000000000000000e+00
-1.040834085586084257e-17,-1.734723475976807094e-17,1.402961154130791602e-02,1.402961154130791081e-02,1.317002062961590188e-18,0.000000000000000000e+00
0.000000000000000000e+00,-2.168404344971008868e-18,1.402961154130790387e-02,1.402961154130789694e-02,4.651912051623472278e-19,0.000000000000000000e+00
3.903127820947815962e-18,-3.903127820947815962e-18,1.402961154130790908e-02,1.402961154130790387e-02,4.496403249731857745e-19,0.000000000000000000e+00
0.000000000000000000e+00,4.336808689942017736e-19,1.402961154130790214e-02,1.402961154130790214e-02,8.518108577992426717e-19,0.000000000000000000e+00
-1.301042606982605321e-18,-8.673617379884035472e-19,1.402961154130789867e-02,1.402961154130789867e-02,-8.198919458412741884e-19,0.000000000000000000e+00
-2.428612866367529932e-17,-2.298508605669269400e-17,1.402961154130790387e-02,1.402961154130790214e-02,8.673617379884035472e-19,0.000000000000000000e+00
-1.431146867680865853e-17,-6.505213034913026604e-18,1.402961154130788306e-02,1.402961154130788826e-02,0.000000000000000000e+00,0.000000000000000000e+00
-8.673617379884035472e-19,0.000000000000000000e+00,1.402961154130789867e-02,1.402961154130789520e-02,8.673617379884035472e-19,0.000000000000000000e+00
-5.204170427930421283e-18,-9.540979117872439019e-18,1.402961154130790387e-02,1.402961154130790214e-02,9.467504420935007153e-19,0.000000000000000000e+00
-1.127570259384924611e-17,-1.908195823574487804e-17,1.402961154130791081e-02,1.402961154130790387e-02,-4.021705328260567527e-19,0.000000000000000000e+00
-2.211772431870429045e-17,-1.951563910473907981e-17,1.402961154130789173e-02,1.402961154130789520e-02,0.000000000000000000e+00,0.000000000000000000e+00
-9.540979117872439019e-18,-9.540979117872439019e-18,1.402961154130789867e-02,1.402961154130789520e-02,-4.021705328260563675e-19,0.000000000000000000e+00
-1.778091562876227272e-17,-1.344410693882025498e-17,1.402961154130789867e-02,1.402961154130790387e-02,8.992806499463728972e-19,0.000000000000000000e+00
-1.474514954580286030e-17,-1.214306433183764966e-17,1.402961154130789347e-02,1.402961154130789520e-02,-4.021705328260564157e-19,0.000000000000000000e+00
-1.864827736675067626e-17,-2.081668171172168513e-17,1.402961154130789694e-02,1.402961154130789520e-02,3.702516208680893768e-19,0.000000000000000000e+00
-1.474514954580286030e-17,-1.864827736675067626e-17,1.402961154130790387e-02,1.402961154130790040e-02,8.673617379884035472e-19,0.000000000000000000e+00
-1.431146867680865853e-17,-1.170938346284344789e-17,1.402961154130789694e-02,1.402961154130789694e-02,-3.191891195796742406e-20,0.000000000000000000e+00
-9.540979117872439019e-18,-1.951563910473907981e-17,1.402961154130790908e-02,1.402961154130790214e-02,4.021705328260569453e-19,0.000000000000000000e+00
-1.084202172485504434e-17,-1.170938346284344789e-17,1.402961154130790040e-02,1.402961154130790387e-02,-3.191891195796742406e-20,0.000000000000000000e+00
-2.081668171172168513e-17,-2.341876692568689577e-17,1.402961154130789694e-02,1.402961154130789867e-02,1.269532270814460444e-18,0.000000000000000000e+00
-1.431146867680865853e-17,-1.691355389077386917e-17,1.402961154130789867e-02,1.402961154130790214e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.474514954580286030e-17,-1.821459649775647449e-17,1.402961154130791081e-02,1.402961154130791602e-02,8.198919458412742847e-19,0.000000000000000000e+00
-1.734723475976807094e-17,-1.734723475976807094e-17,1.402961154130790040e-02,1.402961154130790040e-02,-1.719172595787646893e-18,0.000000000000000000e+00
-1.170938346284344789e-17,-1.040834085586084257e-17,1.402961154130790040e-02,1.402961154130790561e-02,-1.364471855108718584e-18,0.000000000000000000e+00
-1.127570259384924611e-17,-1.387778780781445676e-17,1.402961154130790214e-02,1.402961154130789867e-02,8.673617379884035472e-19,0.000000000000000000e+00
-1.431146867680865853e-17,-1.214306433183764966e-17,1.402961154130789520e-02,1.402961154130789520e-02,4.651912051623470352e-19,0.000000000000000000e+00
-1.387778780781445676e-17,-1.474514954580286030e-17,1.402961154130789520e-02,1.402961154130789520e-02,8.673617379884035472e-19,0.000000000000000000e+00
-1.040834085586084257e-17,-1.257674520083185143e-17,1.402961154130790387e-02,1.402961154130790387e-02,9.467504420934995597e-19,0.000000000000000000e+00
-1.431146867680865853e-17,-1.214306433183764966e-17,1.402961154130789867e-02,1.402961154130790561e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.301042606982605321e-17,-1.431146867680865853e-17,1.402961154130790387e-02,1.402961154130790214e-02,8.673617379884035472e-19,0.000000000000000000e+00
-1.387778780781445676e-17,-1.127570259384924611e-17,1.402961154130789000e-02,1.402961154130788826e-02,-1.269532270814459481e-18,0.000000000000000000e+00
-1.561251128379126385e-17,-1.344410693882025498e-17,1.402961154130789000e-02,1.402961154130789173e-02,0.000000000000000000e+00,0.000000000000000000e+00
-9.107298248878237246e-18,-7.806255641895631925e-18,1.402961154130790214e-02,1.402961154130789867e-02,8.673617379884035472e-19,0.000000000000000000e+00
-7.372574772901430151e-18,-5.204170427930421283e-18,1.402961154130789520e-02,1.402961154130789867e-02,-4.971101171203146519e-19,0.000000000000000000e+00
-1.214306433183764966e-17,-9.107298248878237246e-18,1.402961154130789694e-02,1.402961154130790561e-02,4.021705328260568490e-19,0.000000000000000000e+00
-1.734723475976807094e-17,-1.908195823574487804e-17,1.402961154130790040e-02,1.402961154130789867e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.604619215278546562e-17,-1.691355389077386917e-17,1.402961154130790387e-02,1.402961154130790387e-02,-3.191891195796838702e-20,0.000000000000000000e+00
-1.040834085586084257e-17,-9.974659986866640793e-18,1.402961154130790214e-02,1.402961154130790561e-02,-5.027621593543544475e-19,0.000000000000000000e+00
-9.540979117872439019e-18,-1.127570259384924611e-17,1.402961154130790561e-02,1.402961154130790561e-02,4.047834645050366108e-19,0.000000000000000000e+00
-1.474514954580286030e-17,-1.604619215278546562e-17,1.402961154130789694e-02,1.402961154130789520e-02,1.187111985218890139e-18,0.000000000000000000e+00
-1.127570259384924611e-17,-1.084202172485504434e-17,1.402961154130789520e-02,1.402961154130789173e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.821459649775647449e-17,-1.561251128379126385e-17,1.402961154130789173e-02,1.402961154130789173e-02,0.000000000000000000e+00,6.266833418253970206e-19
-1.821459649775647449e-17,-1.908195823574487804e-17,1.402961154130789520e-02,1.402961154130789520e-02,-4.126208601379467707e-19,-2.886810249222298341e-19
-8.673617379884035472e-18,-6.722053469410127491e-18,1.402961154130789520e-02,1.402961154130789520e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.843143693225357538e-17,-1.517883041479706208e-17,1.402961154130789694e-02,1.402961154130789867e-02,-8.199793598716307032e-19,6.208218946614410424e-19
-1.496198998029996119e-17,-1.235990476633475055e-17,1.402961154130789520e-02,1.402961154130789694e-02,0.000000000000000000e+00,-2.984309256070920215e-19
-1.517883041479706208e-17,-1.496198998029996119e-17,1.402961154130790040e-02,1.402961154130789867e-02,8.762228742612013418e-19,-1.721181341558312278e-19
-1.317305639569887887e-17,-1.306463617845032843e-17,1.402961154130789520e-02,1.402961154130789520e-02,-7.803960065187935282e-19,0.000000000000000000e+00
-1.669671345627676828e-17,-1.534146074066988774e-17,1.402961154130790040e-02,1.402961154130790040e-02,-5.430160793624929184e-20,-2.378302246267056703e-19
-1.138412281109779656e-17,-1.301042606982605321e-17,1.402961154130789867e-02,1.402961154130789867e-02,1.265243440180581226e-19,0.000000000000000000e+00
-1.105886215935214523e-17,-1.409462824231155764e-17,1.402961154130789867e-02,1.402961154130789694e-02,1.515080844835969489e-18,-3.375194518947573571e-19
-9.974659986866640793e-18,-1.409462824231155764e-17,1.402961154130790387e-02,1.402961154130790387e-02,0.000000000000000000e+00,-3.736067911956201399e-19
-1.301042606982605321e-17,-1.127570259384924611e-17,1.402961154130789173e-02,1.402961154130789173e-02,0.000000000000000000e+00,1.065091642909829668e-18
-1.647987302177966740e-17,-1.344410693882025498e-17,1.402961154130789694e-02,1.402961154130789867e-02,0.000000000000000000e+00,0.000000000000000000e+00
